[main] Total elements: 8388608, bytes per buffer: 33554432, total required: 128 MB
==63305== NVPROF is profiling process 63305, command: ./bin/profile_harness --num_batches=256 --vocab_size=32768 --kernel=radix_v1 --warmup_runs=0 --runs=1
[run] Launching kernel 'radix_v1' (run 0)
==63305== Profiling application: ./bin/profile_harness --num_batches=256 --vocab_size=32768 --kernel=radix_v1 --warmup_runs=0 --runs=1
==63305== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
303.68ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.68ms  1.0560us                    -               -         -         -         -      128B  115.60MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.69ms     352ns                    -               -         -         -         -      128B  346.79MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.69ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.70ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.70ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.71ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.71ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.72ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.73ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.74ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.74ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.75ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.75ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.76ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.76ms  1.0870us                    -               -         -         -         -      128B  112.30MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.77ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.77ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.78ms     352ns                    -               -         -         -         -      128B  346.79MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.79ms  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.79ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.80ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.81ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.81ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.82ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.82ms  1.0560us                    -               -         -         -         -      128B  115.60MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.83ms     352ns                    -               -         -         -         -      128B  346.79MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.83ms  1.0550us                    -               -         -         -         -      128B  115.71MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.84ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.84ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.85ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.86ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.86ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.87ms     928ns                    -               -         -         -         -      128B  131.54MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.88ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.88ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.89ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.89ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.90ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.90ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.91ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.91ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.92ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.93ms     864ns                    -               -         -         -         -      128B  141.29MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
303.93ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
303.94ms     896ns                    -               -         -         -         -      128B  136.24MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
